STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
Kerala,64,MANALUR,1 MURALI PERUNELLY,MALE,70,GENERAL,CPI(M),"Hammer, Sickle and Star",76339,1998,78337,46.77,222706
Kerala,64,MANALUR,2 VIJAY HARI,MALE,45,GENERAL,INC,Hand,46607,1854,48461,28.93,222706
Kerala,64,MANALUR,3 A.N. RADHAKRISHNAN,MALE,61,GENERAL,BJP,Lotus,35951,615,36566,21.83,222706
Kerala,64,MANALUR,4 P.FAISAL IBRAHIM,MALE,37,GENERAL,SDPI,Scissors,2266,28,2294,1.37,222706
Kerala,64,MANALUR,5 NOTA,,,,NOTA,NOTA,712,0,712,0.43,222706
Kerala,64,MANALUR,6 DEVARAJAN MOOKOLA,MALE,66,GENERAL,IND,Pineapple,648,12,660,0.39,222706
Kerala,64,MANALUR,7 ABHAYAN MANALUR,MALE,43,SC,BSP,Elephant,449,23,472,0.28,222706
TURN OUT,,,,,,TOTAL:,,,162972,4530,167502,75.21,
Kerala,65,WADAKKANCHERY,1 Xavier Chittilappilly,MALE,49,GENERAL,CPI(M),"Hammer, Sickle and Star",79216,1810,81026,47.7,218083
Kerala,65,WADAKKANCHERY,2 Anil Akkara,MALE,48,GENERAL,INC,Hand,64089,1769,65858,38.77,218083
Kerala,65,WADAKKANCHERY,3 T.S Ullas Babu,MALE,39,GENERAL,BJP,Lotus,21408,339,21747,12.8,218083
Kerala,65,WADAKKANCHERY,4 NOTA,,,,NOTA,NOTA,829,13,842,0.5,218083
Kerala,65,WADAKKANCHERY,5 Haji Aboobaker Kundukadan,MALE,71,GENERAL,IND,Football,378,10,388,0.23,218083
TURN OUT,,,,,,TOTAL:,,,165920,3941,169861,77.89,
Kerala,66,OLLUR,1 K Rajan,MALE,47,GENERAL,CPI,Ears of Corn And Sickle,75357,1300,76657,49.09,208075
Kerala,66,OLLUR,2 Jose Valloor,MALE,56,GENERAL,INC,Hand,54100,1051,55151,35.31,208075
Kerala,66,OLLUR,3 Adv. B Gopalakrishnan,MALE,59,GENERAL,BJP,Lotus,22065,230,22295,14.28,208075
Kerala,66,OLLUR,4 NOTA,,,,NOTA,NOTA,814,13,827,0.53,208075
Kerala,66,OLLUR,5 K K GEORGE KAKKASSERY,MALE,48,GENERAL,IND,Pineapple,621,7,628,0.4,208075
Kerala,66,OLLUR,6 Benny Kodiyatil,MALE,49,GENERAL,IND,Auto- Rickshaw,330,1,331,0.21,208075
Kerala,66,OLLUR,7 P K Subramanian,MALE,62,SC,BSP,Elephant,276,6,282,0.18,208075
TURN OUT,,,,,,TOTAL:,,,153563,2608,156171,75.06,
Kerala,67,THRISSUR,1 P BALACHANDRAN,MALE,57,GENERAL,CPI,Ears of Corn And Sickle,43048,1215,44263,34.25,182823
Kerala,67,THRISSUR,2 PADMAJA VENUGOPAL,FEMALE,60,GENERAL,INC,Hand,41996,1321,43317,33.52,182823
Kerala,67,THRISSUR,3 SURESH GOPI,MALE,62,GENERAL,BJP,Lotus,39616,841,40457,31.3,182823
Kerala,67,THRISSUR,4 NOTA,,,,NOTA,NOTA,712,11,723,0.56,182823
Kerala,67,THRISSUR,5 AJITH MENON PONNEMKATTIL,MALE,52,GENERAL,IND,Auto- Rickshaw,243,9,252,0.19,182823
Kerala,67,THRISSUR,6 THRISSUR MUKUNDAN,MALE,75,GENERAL,igp,DIAMOND,217,8,225,0.17,182823
TURN OUT,,,,,,TOTAL:,,,125832,3405,129237,70.69,
Kerala,68,NATTIKA,1 C C MUKUNDHAN,MALE,62,SC,CPI,Ears of Corn And Sickle,71297,1633,72930,47.49,210708
Kerala,68,NATTIKA,2 ADV. SUNIL LALOOR,MALE,40,SC,INC,Hand,43379,1120,44499,28.98,210708
Kerala,68,NATTIKA,3 LOJANAN AMBATT,MALE,39,SC,BJP,Lotus,33190,526,33716,21.96,210708
Kerala,68,NATTIKA,4 NOTA,,,,NOTA,NOTA,815,15,830,0.54,210708
Kerala,68,NATTIKA,5 C S JITHESHKUMAR,MALE,37,SC,IND,Football,604,13,617,0.4,210708
Kerala,68,NATTIKA,6 SIVARATHNAN ALATHI,MALE,56,SC,IND,Walking Stick,585,10,595,0.39,210708
Kerala,68,NATTIKA,7 VIMAL MALLIKA VIJAYAN,MALE,25,SC,BSP,Elephant,357,10,367,0.24,210708
TURN OUT,,,,,,TOTAL:,,,150227,3327,153554,72.88,
Kerala,69,KAIPAMANGALAM,1 E T TAISON MASTER,MALE,56,GENERAL,CPI,Ears of Corn And Sickle,71666,1495,73161,53.76,174025
Kerala,69,KAIPAMANGALAM,2 SOBHA SUBIN,MALE,35,GENERAL,INC,Hand,49505,958,50463,37.08,174025
Kerala,69,KAIPAMANGALAM,3 C D SREELAL,MALE,53,GENERAL,BDJS,Helmet,8913,153,9066,6.66,174025
Kerala,69,KAIPAMANGALAM,4 M K ASLAM,MALE,53,GENERAL,WPOI,Gas Cylinder,1630,41,1671,1.23,174025
Kerala,69,KAIPAMANGALAM,5 M K SHAMEER,MALE,49,GENERAL,SDPI,Scissors,808,6,814,0.6,174025
Kerala,69,KAIPAMANGALAM,6 NOTA,,,,NOTA,NOTA,457,9,466,0.34,174025
Kerala,69,KAIPAMANGALAM,7 THANKAMANY THARAYIL,FEMALE,63,SC,BSP,Elephant,434,8,442,0.32,174025
TURN OUT,,,,,,TOTAL:,,,133413,2670,136083,78.2,
Kerala,70,IRINJALAKKUDA,1 Prof. R Bindu,FEMALE,53,GENERAL,CPI(M),"Hammer, Sickle and Star",60843,1650,62493,40.27,201978
Kerala,70,IRINJALAKKUDA,2 Adv. Thomas Unniyadan,MALE,62,GENERAL,KEC,Tractor Chalata Kisan,54851,1693,56544,36.44,201978
Kerala,70,IRINJALAKKUDA,3 Dr. Jacob Thomas,MALE,60,GENERAL,BJP,Lotus,33685,644,34329,22.12,201978
Kerala,70,IRINJALAKKUDA,4 NOTA,,,,NOTA,NOTA,583,7,590,0.38,201978
Kerala,70,IRINJALAKKUDA,5 Vaxerin Pereppadan,MALE,38,GENERAL,IND,Auto- Rickshaw,503,33,536,0.35,201978
Kerala,70,IRINJALAKKUDA,6 Joshy Eluvathingal,MALE,47,GENERAL,IND,Walking Stick,292,13,305,0.2,201978
Kerala,70,IRINJALAKKUDA,7 V Bindu W/o Ramachandran,FEMALE,49,GENERAL,IND,Batsman,206,14,220,0.14,201978
Kerala,70,IRINJALAKKUDA,8 M Bindu W/o Sivadasan,FEMALE,46,GENERAL,IND,Football,141,21,162,0.1,201978
TURN OUT,,,,,,TOTAL:,,,151104,4075,155179,76.83,
Kerala,71,PUTHUKKAD,1 K.K. Ramachandran,MALE,53,GENERAL,CPI(M),"Hammer, Sickle and Star",71250,2115,73365,46.94,201192
Kerala,71,PUTHUKKAD,2 Sunil Anthikkad (Sunilkumar. P.V),MALE,54,GENERAL,INC,Hand,44530,1482,46012,29.44,201192
Kerala,71,PUTHUKKAD,3 A. Nagesh (Parameswaran.A),MALE,52,GENERAL,BJP,Lotus,34200,693,34893,22.33,201192
Kerala,71,PUTHUKKAD,4 NOTA,,,,NOTA,NOTA,1053,16,1069,0.68,201192
Kerala,71,PUTHUKKAD,5 Rajesh Appatt,MALE,51,GENERAL,CPI(M),Tractor Chalata Kisan,475,14,489,0.31,201192
Kerala,71,PUTHUKKAD,6 P.C. Pushpakaran,MALE,53,SC,BSP,Elephant,440,15,455,0.29,201192
TURN OUT,,,,,,TOTAL:,,,151948,4335,156283,77.68,
Kerala,72,CHALAKKUDY,1 Saneeshkumar Joseph,MALE,42,GENERAL,INC,Hand,60452,1436,61888,43.23,192929
Kerala,72,CHALAKKUDY,2 DENNIES K ANTONY,MALE,49,GENERAL,KEC(M),Two Leaves,59516,1315,60831,42.49,192929
Kerala,72,CHALAKKUDY,3 Unnikrishnan K.A,MALE,53,GENERAL,BDJS,Helmet,17014,287,17301,12.09,192929
Kerala,72,CHALAKKUDY,4 NOTA,,,,NOTA,NOTA,983,17,1000,0.7,192929
Kerala,72,CHALAKKUDY,5 T N Rajan,MALE,64,GENERAL,IND,Television,692,21,713,0.5,192929
Kerala,72,CHALAKKUDY,6 M S Asokan,MALE,52,SC,BSP,Elephant,597,20,617,0.43,192929
Kerala,72,CHALAKKUDY,7 Dharmajan P K,MALE,34,SC,SUCI,Battery torch,244,9,253,0.18,192929
Kerala,72,CHALAKKUDY,8 Rosilin,FEMALE,55,GENERAL,IND,Pineapple,234,14,248,0.17,192929
Kerala,72,CHALAKKUDY,9 Joshy Vattoly,MALE,43,GENERAL,IND,COCONUT FARM,143,17,160,0.11,192929
Kerala,72,CHALAKKUDY,10 Cheriya,MALE,53,GENERAL,IND,Tractor Chalata Kisan,137,6,143,0.1,192929
TURN OUT,,,,,,TOTAL:,,,140012,3142,143154,74.2,
Kerala,73,KODUNGALLUR,1 Adv. V. R. SUNILKUMAR,MALE,52,GENERAL,CPI,Ears of Corn And Sickle,69447,2010,71457,47.99,193042
Kerala,73,KODUNGALLUR,2 M. P. JACKSON,MALE,68,GENERAL,INC,Hand,46017,1547,47564,31.94,193042
Kerala,73,KODUNGALLUR,3 SANTHOSH CHERAKKULAM,MALE,56,GENERAL,BJP,Lotus,27600,604,28204,18.94,193042
Kerala,73,KODUNGALLUR,4 NOTA,,,,NOTA,NOTA,865,5,870,0.58,193042
Kerala,73,KODUNGALLUR,5 REMYA MOHANAN,FEMALE,35,SC,BSP,Elephant,342,24,366,0.25,193042
Kerala,73,KODUNGALLUR,6 O. M. SREEJA,FEMALE,36,GENERAL,SUCI,Battery Torch,262,8,270,0.18,193042
Kerala,73,KODUNGALLUR,7 RAJAN PAINAT,MALE,68,GENERAL,IND,Dish Antenna,162,9,171,0.11,193042
TURN OUT,,,,,,TOTAL:,,,144695,4207,148902,77.13,
Kerala,74,PERUMBAVOOR,1 Adv ELDOSE P KUNNAPILLIL,MALE,42,GENERAL,INC,Hand,52055,1429,53484,37.1,184654
Kerala,74,PERUMBAVOOR,2 BABU JOSEPH PERUMBAVOOR,MALE,65,GENERAL,KEC(M),Two Leaves,49438,1147,50585,35.09,184654
Kerala,74,PERUMBAVOOR,3 Chithra Sukumaran,FEMALE,52,GENERAL,TTPty,Pineapple,20153,383,20536,14.24,184654
Kerala,74,PERUMBAVOOR,4 Adv.T P SINDHUMOL,FEMALE,44,GENERAL,BJP,Lotus,14813,322,15135,10.5,184654
Kerala,74,PERUMBAVOOR,5 AJMAL K MUJEEB,MALE,44,GENERAL,SDPI,Scissors,2483,11,2494,1.73,184654
Kerala,74,PERUMBAVOOR,6 ARSHAD K M,MALE,41,GENERAL,WPOI,Gas Cylinder,1029,9,1038,0.72,184654
Kerala,74,PERUMBAVOOR,7 NOTA,,,,NOTA,NOTA,686,17,703,0.49,184654
Kerala,74,PERUMBAVOOR,8 BABU JOSEPH ERUMALA,MALE,58,GENERAL,IND,Football,188,8,196,0.14,184654
TURN OUT,,,,,,TOTAL:,,,140845,3326,144171,78.08,
Kerala,75,ANGAMALY,1 ROJI M JOHN,MALE,38,GENERAL,INC,Hand,70163,1399,71562,51.86,178015
Kerala,75,ANGAMALY,2 Adv. JOSE THETTAYIL,MALE,70,GENERAL,JD(S),A lady farmer carrying paddy on her head,54620,1013,55633,40.31,178015
Kerala,75,ANGAMALY,3 Adv. K V SABU,MALE,59,GENERAL,BJP,Lotus,8547,130,8677,6.29,178015
Kerala,75,ANGAMALY,4 NOTA,,,,NOTA,NOTA,647,22,669,0.48,178015
Kerala,75,ANGAMALY,5 MARTIN PAUL,MALE,48,GENERAL,IND,Football,621,2,623,0.45,178015
Kerala,75,ANGAMALY,6 Stalin Nikathithara,MALE,51,SC,BSP,Elephant,322,4,326,0.24,178015
Kerala,75,ANGAMALY,7 JOTHILAKSHMI,FEMALE,49,GENERAL,SUCI,Battery Torch,292,9,301,0.22,178015
Kerala,75,ANGAMALY,8 Velayudhan,MALE,66,SC,IND,Batsman,200,6,206,0.15,178015
TURN OUT,,,,,,TOTAL:,,,135412,2585,137997,77.52,
Kerala,76,ALUVA,1 ANWAR SADATH,MALE,46,GENERAL,INC,Hand,72500,1203,73703,49,196577
Kerala,76,ALUVA,2 Ar SHELNA NISHAD,FEMALE,34,GENERAL,IND,Football,54042,775,54817,36.44,196577
Kerala,76,ALUVA,3 M.N. GOPI,MALE,52,GENERAL,BJP,Lotus,15660,233,15893,10.57,196577
Kerala,76,ALUVA,4 V.A RASHEED,MALE,45,GENERAL,SDPI,Scissors,2194,30,2224,1.48,196577
Kerala,76,ALUVA,5 K.M. SHEFRIN,MALE,33,GENERAL,WPOI,Gas Cylinder,1681,32,1713,1.14,196577
Kerala,76,ALUVA,6 NOTA,,,,NOTA,NOTA,931,8,939,0.62,196577
Kerala,76,ALUVA,7 K.V. SARALA,FEMALE,67,GENERAL,IND,Auto- Rickshaw,558,11,569,0.38,196577
Kerala,76,ALUVA,8 VISWAKALA THANKAPPAN,MALE,66,GENERAL,MCPI,COMPUTER,340,2,342,0.23,196577
Kerala,76,ALUVA,9 A.G. AJAYAN,MALE,59,SC,SUCI,Battery torch,224,4,228,0.15,196577
TURN OUT,,,,,,TOTAL:,,,148130,2298,150428,76.52,
Kerala,77,KALAMASSERY,1 P. RAJEEVE,MALE,53,GENERAL,CPI(M),"Hammer, Sickle and Star",75757,1384,77141,49.49,201781
Kerala,77,KALAMASSERY,2 ADV. V. E. ABDUL GAFOOR,MALE,44,GENERAL,IUML,Ladder,60829,976,61805,39.65,201781
Kerala,77,KALAMASSERY,3 P. S. JAYARAJ,MALE,56,GENERAL,BDJS,Helmet,11021,158,11179,7.17,201781
Kerala,77,KALAMASSERY,4 V. M. FAISAL,MALE,42,GENERAL,SDPI,Scissors,2372,13,2385,1.53,201781
Kerala,77,KALAMASSERY,5 NOTA,,,,NOTA,NOTA,1483,35,1518,0.97,201781
Kerala,77,KALAMASSERY,6 P. S. UNNIKRISHNAN,MALE,38,SC,BSP,Elephant,840,17,857,0.55,201781
Kerala,77,KALAMASSERY,7 P. M. K. BAVA,MALE,59,GENERAL,IND,Walking Stick,514,12,526,0.34,201781
Kerala,77,KALAMASSERY,8 NAYANA UNNIKRISHNAN,FEMALE,27,SC,IND,Pot,443,9,452,0.29,201781
TURN OUT,,,,,,TOTAL:,,,153259,2604,155863,77.24,
Kerala,78,PARAVUR,1 V.D. SATHEESAN,MALE,56,GENERAL,INC,Hand,80463,1801,82264,51.87,201478
Kerala,78,PARAVUR,2 M.T. NIXON,MALE,60,GENERAL,CPI,Ears of Corn And Sickle,59675,1288,60963,38.44,201478
Kerala,78,PARAVUR,3 A.B. JAYAPRAKASH,MALE,64,GENERAL,BDJS,Helmet,12818,146,12964,8.17,201478
Kerala,78,PARAVUR,4 NOTA,,,,NOTA,NOTA,1093,20,1113,0.7,201478
Kerala,78,PARAVUR,5 N.K.BIJU,MALE,49,SC,BSP,Elephant,708,16,724,0.46,201478
Kerala,78,PARAVUR,6 SATHYANESAN EZHIKKARA,MALE,55,SC,IND,Pot,283,4,287,0.18,201478
Kerala,78,PARAVUR,7 PRASANTH,MALE,42,SC,IND,Auto- Rickshaw,276,3,279,0.18,201478
TURN OUT,,,,,,TOTAL:,,,155316,3278,158594,78.72,
Kerala,79,VYPEN,1 K.N. Unnikrishnan,MALE,60,GENERAL,CPI(M),"Hammer, Sickle and Star",52712,1146,53858,41.24,172205
Kerala,79,VYPEN,2 Deepak Joy,MALE,37,GENERAL,INC,Hand,44710,947,45657,34.96,172205
Kerala,79,VYPEN,3 Dr.Job Chakalakal,MALE,62,GENERAL,TTPty,Pineapple,16540,167,16707,12.79,172205
Kerala,79,VYPEN,4 Adv.K.S. Shaiju,MALE,44,GENERAL,BJP,Lotus,13385,155,13540,10.37,172205
Kerala,79,VYPEN,5 NOTA,,,,NOTA,NOTA,518,7,525,0.4,172205
Kerala,79,VYPEN,6 Dr.M.K. Mukundan,MALE,73,SC,IND,Auto- Rickshaw,304,5,309,0.24,172205
TURN OUT,,,,,,TOTAL:,,,128169,2427,130596,75.84,
Kerala,80,KOCHI,1 K.J. MAXY,MALE,58,GENERAL,CPI(M),"Hammer, Sickle and Star",53973,659,54632,42.45,181923
Kerala,80,KOCHI,2 TONY CHAMMANY,MALE,51,GENERAL,INC,Hand,39865,688,40553,31.51,181923
Kerala,80,KOCHI,3 SHINY ANTONY,FEMALE,44,GENERAL,TTPty,Pineapple,19550,126,19676,15.29,181923
Kerala,80,KOCHI,4 C.G.RAJAGOPAL,MALE,47,GENERAL,BJP,Lotus,10800,191,10991,8.54,181923
Kerala,80,KOCHI,5 Nipun Cherian,MALE,35,GENERAL,IND,SHIP,2123,26,2149,1.67,181923
Kerala,80,KOCHI,6 NOTA,,,,NOTA,NOTA,464,10,474,0.37,181923
Kerala,80,KOCHI,7 RAJANEESH BABU,MALE,40,GENERAL,IND,Camera,224,4,228,0.18,181923
TURN OUT,,,,,,TOTAL:,,,126999,1704,128703,70.75,
Kerala,81,THRIPUNITHURA,1 K. BABU,MALE,70,GENERAL,INC,Hand,65355,520,65875,42.14,211714
Kerala,81,THRIPUNITHURA,2 Adv. M. SWARAJ,MALE,41,GENERAL,CPI(M),"Hammer, Sickle and Star",64325,558,64883,41.51,211714
Kerala,81,THRIPUNITHURA,3 Dr. K. S. RADHAKRISHNAN,MALE,66,GENERAL,BJP,Lotus,23578,178,23756,15.2,211714
Kerala,81,THRIPUNITHURA,4 NOTA,,,,NOTA,NOTA,1089,10,1099,0.7,211714
Kerala,81,THRIPUNITHURA,5 ARUN BABU. P. C.,MALE,35,GENERAL,SHS,Pot,231,1,232,0.15,211714
Kerala,81,THRIPUNITHURA,6 RAJESH PAIROAD,MALE,44,GENERAL,IND,Auto- Rickshaw,200,1,201,0.13,211714
Kerala,81,THRIPUNITHURA,7 C. B. ASHOKAN,MALE,57,GENERAL,SUCI,Battery torch,172,1,173,0.11,211714
Kerala,81,THRIPUNITHURA,8 K. P. AYAPPEN,MALE,46,SC,IND,Television,88,0,88,0.06,211714
TURN OUT,,,,,,TOTAL:,,,155038,1269,156307,73.83,
Kerala,82,ERANAKULAM,1 T. J. Vinod,MALE,57,GENERAL,INC,Hand,45066,864,45930,41.72,164641
Kerala,82,ERANAKULAM,2 SHAJI GEORGE PRANATHA,MALE,51,GENERAL,IND,Football,34528,432,34960,31.75,164641
Kerala,82,ERANAKULAM,3 Padmaja S. Menon,FEMALE,58,GENERAL,BJP,Lotus,15813,230,16043,14.57,164641
Kerala,82,ERANAKULAM,4 Prof. Leslie Pallath,MALE,69,GENERAL,TTPty,Pineapple,10550,84,10634,9.66,164641
Kerala,82,ERANAKULAM,5 Sujith C. Sukumaran,MALE,42,GENERAL,IND,SHIP,1024,18,1042,0.95,164641
Kerala,82,ERANAKULAM,6 NOTA,,,,NOTA,NOTA,705,7,712,0.65,164641
Kerala,82,ERANAKULAM,7 Shaji George Plakkil,MALE,56,GENERAL,IND,Auto- Rickshaw,290,15,305,0.28,164641
Kerala,82,ERANAKULAM,8 K. S. Anilkumar,MALE,48,SC,IND,Television,215,10,225,0.2,164641
Kerala,82,ERANAKULAM,9 Ashokan,MALE,64,SC,IND,Pot,173,3,176,0.16,164641
Kerala,82,ERANAKULAM,10 Siciliamma Teacher,FEMALE,69,GENERAL,IND,Battery torch,70,1,71,0.06,164641
TURN OUT,,,,,,TOTAL:,,,108434,1664,110098,66.87,
Kerala,83,THRIKKAKARA,1 Adv.P.T.THOMAS,MALE,70,GENERAL,INC,Hand,58707,1132,59839,43.82,194113
Kerala,83,THRIKKAKARA,2 Dr.J.JACOB,MALE,47,GENERAL,IND,Football,44894,616,45510,33.32,194113
Kerala,83,THRIKKAKARA,3 S SAJI,MALE,50,GENERAL,BJP,Lotus,15218,265,15483,11.34,194113
Kerala,83,THRIKKAKARA,4 Dr.TERRY THOMAS,MALE,44,GENERAL,TTPty,Pineapple,13773,124,13897,10.18,194113
Kerala,83,THRIKKAKARA,5 NOTA,,,,NOTA,NOTA,688,7,695,0.51,194113
Kerala,83,THRIKKAKARA,6 P.M.SHIBU,MALE,39,SC,BSP,Elephant,322,9,331,0.24,194113
Kerala,83,THRIKKAKARA,7 RIYAS YUSUF,MALE,33,GENERAL,IND,SHIP,294,4,298,0.22,194113
Kerala,83,THRIKKAKARA,8 KRISHNAPRASAD,MALE,68,GENERAL,DSJP,Television,174,7,181,0.13,194113
Kerala,83,THRIKKAKARA,9 JINU,MALE,37,SC,IND,Robot,143,0,143,0.1,194113
Kerala,83,THRIKKAKARA,10 BINOJ,MALE,40,GENERAL,IND,Auto- Rickshaw,130,4,134,0.1,194113
Kerala,83,THRIKKAKARA,11 SUBIN,MALE,34,GENERAL,IND,Letter Box,55,4,59,0.04,194113
TURN OUT,,,,,,TOTAL:,,,134398,2172,136570,70.36,
Kerala,84,KUNNATHUNAD,1 ADV. P.V.SREENIJIN,MALE,45,SC,CPI(M),"Hammer, Sickle and Star",51180,1171,52351,33.79,187820
Kerala,84,KUNNATHUNAD,2 V.P.SAJEENDRAN,MALE,51,SC,INC,Hand,48463,1173,49636,32.04,187820
Kerala,84,KUNNATHUNAD,3 DR. SUJITH.P.SURENDRAN,MALE,37,SC,TTPty,Pineapple,41890,811,42701,27.56,187820
Kerala,84,KUNNATHUNAD,4 RENU SURESH,FEMALE,44,SC,BJP,Lotus,7056,162,7218,4.66,187820
Kerala,84,KUNNATHUNAD,5 KRISHNAN ERANHIKAL,MALE,48,SC,SDPI,Scissors,1289,5,1294,0.84,187820
Kerala,84,KUNNATHUNAD,6 SUJITH.K.SURENDRAN,MALE,36,SC,IND,Jackfruit,761,25,786,0.51,187820
Kerala,84,KUNNATHUNAD,7 NOTA,,,,NOTA,NOTA,539,22,561,0.36,187820
Kerala,84,KUNNATHUNAD,8 MANIKUTTAN.A.T,MALE,50,SC,BSP,Elephant,197,8,205,0.13,187820
Kerala,84,KUNNATHUNAD,9 VELAYUDHAN.V.K,MALE,48,SC,IND,Auto- Rickshaw,165,3,168,0.11,187820
TURN OUT,,,,,,TOTAL:,,,151540,3380,154920,82.48,
Kerala,85,PIRAVOM,1 ANOOP JACOB,MALE,43,GENERAL,KEC(J),Auto- Rickshaw,82436,2620,85056,53.8,212068
Kerala,85,PIRAVOM,2 Dr. SINDHUMOL JACOB,FEMALE,49,GENERAL,KEC(M),Two Leaves,58041,1651,59692,37.76,212068
Kerala,85,PIRAVOM,3 M ASHISH,MALE,41,GENERAL,BJP,Lotus,10782,239,11021,6.97,212068
Kerala,85,PIRAVOM,4 NOTA,,,,NOTA,NOTA,1085,24,1109,0.7,212068
Kerala,85,PIRAVOM,5 SINDHUMOL C,FEMALE,46,GENERAL,IND,Football,551,12,563,0.36,212068
Kerala,85,PIRAVOM,6 C N MUKUNDAN,MALE,54,GENERAL,SUCI,Battery torch,440,14,454,0.29,212068
Kerala,85,PIRAVOM,7 RENJU P B,MALE,30,GENERAL,IND,Pen Drive,200,2,202,0.13,212068
TURN OUT,,,,,,TOTAL:,,,153535,4562,158097,74.55,
Kerala,86,MUVATTUPUZHA,1 Dr. MATHEW KUZHALNADAN,MALE,43,GENERAL,INC,Hand,62417,2008,64425,44.63,191222
Kerala,86,MUVATTUPUZHA,2 ELDHO ABRAHAM,MALE,45,GENERAL,CPI,Ears of Corn And Sickle,56949,1315,58264,40.36,191222
Kerala,86,MUVATTUPUZHA,3 Adv. C.N. PRAKASH,MALE,42,GENERAL,TTPty,Pineapple,13308,227,13535,9.38,191222
Kerala,86,MUVATTUPUZHA,4 JIJI JOSEPH,MALE,47,GENERAL,BJP,Lotus,7335,192,7527,5.21,191222
Kerala,86,MUVATTUPUZHA,5 NOTA,,,,NOTA,NOTA,421,6,427,0.3,191222
Kerala,86,MUVATTUPUZHA,6 C. K. THAMPI,MALE,53,SC,SUCI,Battery torch,170,6,176,0.12,191222
TURN OUT,,,,,,TOTAL:,,,140600,3754,144354,75.49,
Kerala,87,KOTHAMANGALAM,1 ANTONY JOHN,MALE,38,GENERAL,CPI(M),"Hammer, Sickle and Star",62425,1809,64234,46.99,172763
Kerala,87,KOTHAMANGALAM,2 Shibu Thekkumpuram,MALE,55,GENERAL,KEC,Tractor Chalata Kisan,55868,1761,57629,42.16,172763
Kerala,87,KOTHAMANGALAM,3 Dr. JOE JOSEPH,MALE,52,GENERAL,TTPty,Pineapple,7795,183,7978,5.84,172763
Kerala,87,KOTHAMANGALAM,4 SHINE K KRISHNAN,MALE,47,GENERAL,BDJS,Helmet,4532,106,4638,3.39,172763
Kerala,87,KOTHAMANGALAM,5 T.M. MOOSA,MALE,50,GENERAL,SDPI,Scissors,1273,13,1286,0.94,172763
Kerala,87,KOTHAMANGALAM,6 NOTA,,,,NOTA,NOTA,372,42,414,0.3,172763
Kerala,87,KOTHAMANGALAM,7 Shibu Thekkan,MALE,43,GENERAL,IND,Sofa,261,15,276,0.2,172763
Kerala,87,KOTHAMANGALAM,8 ANTO JOHNY,MALE,30,GENERAL,IND,Tennis Racket & Ball,121,15,136,0.1,172763
Kerala,87,KOTHAMANGALAM,9 SHIBU,MALE,42,GENERAL,IND,Table,101,5,106,0.08,172763
TURN OUT,,,,,,TOTAL:,,,132748,3949,136697,79.12,
Kerala,88,DEVIKULAM,1 Adv. A. Raja,MALE,35,SC,CPI(M),"Hammer, Sickle and Star",58183,866,59049,51,169400
Kerala,88,DEVIKULAM,2 D. Kumar,MALE,63,SC,INC,Hand,50421,780,51201,44.22,169400
Kerala,88,DEVIKULAM,3 Ganesan. S,MALE,49,SC,IND,Hat,4675,42,4717,4.07,169400
Kerala,88,DEVIKULAM,4 NOTA,,,,NOTA,NOTA,804,3,807,0.7,169400
TURN OUT,,,,,,TOTAL:,,,114083,1691,115774,68.34,
Kerala,89,UDUMBANCHOLA,1 M. M. MANI,MALE,76,GENERAL,CPI(M),"Hammer, Sickle and Star",75938,1443,77381,61.8,167644
Kerala,89,UDUMBANCHOLA,2 ADV. E.M. AUGUSTHY,MALE,70,GENERAL,INC,Hand,38207,869,39076,31.21,167644
Kerala,89,UDUMBANCHOLA,3 SANTHOSH MADHAVAN,MALE,45,GENERAL,BDJS,Helmet,7121,87,7208,5.76,167644
Kerala,89,UDUMBANCHOLA,4 A C BIJU,MALE,35,GENERAL,BSP,Elephant,858,9,867,0.69,167644
Kerala,89,UDUMBANCHOLA,5 NOTA,,,,NOTA,NOTA,679,8,687,0.55,167644
TURN OUT,,,,,,TOTAL:,,,122803,2416,125219,74.69,
Kerala,90,THODUPUZHA,1 P J JOSEPH,MALE,79,GENERAL,KEC,Tractor Chalata Kisan,64895,2600,67495,48.63,191364
Kerala,90,THODUPUZHA,2 Prof. K I ANTONY,MALE,72,GENERAL,KEC(M),Two Leaves,45762,1474,47236,34.03,191364
Kerala,90,THODUPUZHA,3 SHYAMRAJ P,MALE,33,ST,BJP,Lotus,20758,505,21263,15.32,191364
Kerala,90,THODUPUZHA,4 LEETHESH P T,MALE,33,SC,BSP,Elephant,928,6,934,0.67,191364
Kerala,90,THODUPUZHA,5 NOTA,,,,NOTA,NOTA,640,34,674,0.49,191364
Kerala,90,THODUPUZHA,6 M T THOMAS,MALE,65,GENERAL,IND,CCTV Camera,556,6,562,0.4,191364
Kerala,90,THODUPUZHA,7 PARTHASARADHI K,MALE,28,GENERAL,IND,Television,365,5,370,0.27,191364
Kerala,90,THODUPUZHA,8 T R SREEDHARAN,MALE,69,ST,SUCI,Battery torch,263,10,273,0.2,191364
TURN OUT,,,,,,TOTAL:,,,134167,4640,138807,72.54,
Kerala,91,IDUKKI,1 ROSHY AUGUSTINE,MALE,52,GENERAL,KEC(M),Two Leaves,61033,1335,62368,47.48,186503
