STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
Tamil Nadu,53,Krishnagiri,14 TVS GANDHI,MALE,48,GENERAL,IND,T.V. Remote,97,0,97,0.05,268189
Tamil Nadu,53,Krishnagiri,15 RUTHRAMANI.T,MALE,40,GENERAL,DMSK,Football,84,5,89,0.04,268189
Tamil Nadu,53,Krishnagiri,16 KUMARESAN.M,MALE,45,SC,IND,Road Roller,59,0,59,0.03,268189
TURN OUT,,,,,,TOTAL:,,,208935,2713,211648,78.92,
Tamil Nadu,54,Veppanahalli,1 K.P.Munusamy,MALE,68,GENERAL,ADMK,Two Leaves,93855,249,94104,45.87,252085
Tamil Nadu,54,Veppanahalli,2 P.Murugan,MALE,51,GENERAL,DMK,Rising Sun,90593,457,91050,44.38,252085
Tamil Nadu,54,Veppanahalli,3 Sakthivel.M,MALE,46,GENERAL,NTK,Ganna Kisan,8287,23,8310,4.05,252085
Tamil Nadu,54,Veppanahalli,4 S.M.Murugesan,MALE,54,GENERAL,DMDK,Nagara,3592,9,3601,1.76,252085
Tamil Nadu,54,Veppanahalli,5 Abdul Azeez Amanullah,MALE,58,GENERAL,IND,Tractor Chalata Kisan,3015,7,3022,1.47,252085
Tamil Nadu,54,Veppanahalli,6 NOTA,,,,NOTA,NOTA,1661,1,1662,0.81,252085
Tamil Nadu,54,Veppanahalli,7 Jayapal.P,MALE,45,GENERAL,MNM,Battery torch,667,5,672,0.33,252085
Tamil Nadu,54,Veppanahalli,8 Ramasami.G.C,MALE,66,GENERAL,IND,Air Conditioner,565,2,567,0.28,252085
Tamil Nadu,54,Veppanahalli,9 Thangapandian.S,MALE,26,GENERAL,TNLK,Ring,416,3,419,0.2,252085
Tamil Nadu,54,Veppanahalli,10 Chakkarlappa.C,MALE,49,GENERAL,IND,Bat,403,2,405,0.2,252085
Tamil Nadu,54,Veppanahalli,11 Lakshmanan Shanmugam,MALE,56,GENERAL,IND,Bread,376,2,378,0.18,252085
Tamil Nadu,54,Veppanahalli,12 Yuvaraj.K.P.U,MALE,37,GENERAL,IND,Pan,285,0,285,0.14,252085
Tamil Nadu,54,Veppanahalli,13 Mariyappan.M,MALE,40,GENERAL,PT,Television,225,1,226,0.11,252085
Tamil Nadu,54,Veppanahalli,14 Krishnamoorthy.P,MALE,35,GENERAL,IND,Well,154,1,155,0.08,252085
Tamil Nadu,54,Veppanahalli,15 Usha.J,FEMALE,34,GENERAL,IND,Grapes,146,8,154,0.08,252085
Tamil Nadu,54,Veppanahalli,16 Valli.M,FEMALE,36,GENERAL,APTADMK,Jackfruit,124,7,131,0.06,252085
TURN OUT,,,,,,TOTAL:,,,204364,777,205141,81.38,
Tamil Nadu,55,Hosur,1 PRAKAASH Y,MALE,56,GENERAL,DMK,Rising Sun,117199,1032,118231,47.65,351771
Tamil Nadu,55,Hosur,2 JYOTHI S,FEMALE,44,GENERAL,ADMK,Two Leaves,105475,389,105864,42.67,351771
Tamil Nadu,55,Hosur,3 GEETHA LAKSHMI S,FEMALE,31,GENERAL,NTK,Ganna Kisan,11391,31,11422,4.6,351771
Tamil Nadu,55,Hosur,4 MASOOD S,MALE,29,GENERAL,MNM,Battery torch,6536,27,6563,2.65,351771
Tamil Nadu,55,Hosur,5 NOTA,,,,NOTA,NOTA,1968,8,1976,0.8,351771
Tamil Nadu,55,Hosur,6 MAREGOWDU M,MALE,46,GENERAL,AMMKMNKZ,Pressure Cooker,806,0,806,0.32,351771
Tamil Nadu,55,Hosur,7 RAMASWAMY G C,MALE,64,GENERAL,IND,Bead Necklace,628,1,629,0.25,351771
Tamil Nadu,55,Hosur,8 MUTHU R K,MALE,46,GENERAL,IND,Grapes,585,0,585,0.24,351771
Tamil Nadu,55,Hosur,9 EZHILAN S,MALE,39,GENERAL,VTVTK,Pestle and Mortar,460,2,462,0.19,351771
Tamil Nadu,55,Hosur,10 MUTHAMIZH MUDHALVAN S,MALE,65,GENERAL,IND,Truck,395,2,397,0.16,351771
Tamil Nadu,55,Hosur,11 LOKESH V,MALE,27,SC,IND,Almirah,361,0,361,0.15,351771
Tamil Nadu,55,Hosur,12 SELVAM G,MALE,59,GENERAL,NGPP,Pot,145,0,145,0.06,351771
Tamil Nadu,55,Hosur,13 BALARAJU N,MALE,47,GENERAL,IND,Iron,132,0,132,0.05,351771
Tamil Nadu,55,Hosur,14 SUNDAR L,MALE,32,GENERAL,SHS,Baby Walker,127,0,127,0.05,351771
Tamil Nadu,55,Hosur,15 SHANMUGAM R,MALE,45,SC,IND,Stethoscope,124,1,125,0.05,351771
Tamil Nadu,55,Hosur,16 DEVAPPA Y,MALE,53,GENERAL,IND,Water Tank,80,1,81,0.03,351771
Tamil Nadu,55,Hosur,17 GEETHA V,FEMALE,31,SC,IND,Dish Antenna,72,1,73,0.03,351771
Tamil Nadu,55,Hosur,18 JAYASEELAN G,MALE,45,GENERAL,APTADMK,Jackfruit,64,1,65,0.03,351771
Tamil Nadu,55,Hosur,19 KISHORE KUMAR R,MALE,39,GENERAL,IND,Cake,54,0,54,0.02,351771
TURN OUT,,,,,,TOTAL:,,,246602,1496,248098,70.53,
Tamil Nadu,56,Thalli,1 RAMACHANDRAN.T,MALE,53,GENERAL,CPI,Ears of Corn And Sickle,119621,1020,120641,62.18,251215
Tamil Nadu,56,Thalli,2 Dr.NAGESH KUMAR.C,MALE,35,GENERAL,BJP,Lotus,64131,284,64415,33.2,251215
Tamil Nadu,56,Thalli,3 MARY SELVARANI.R,FEMALE,48,GENERAL,NTK,Ganna Kisan,3760,16,3776,1.95,251215
Tamil Nadu,56,Thalli,4 NOTA,,,,NOTA,NOTA,1963,3,1966,1.01,251215
Tamil Nadu,56,Thalli,5 ASHOK KUMAR.V,MALE,48,GENERAL,IJK,Auto- Rickshaw,782,6,788,0.41,251215
Tamil Nadu,56,Thalli,6 VASANTHAMMA.N,FEMALE,41,GENERAL,IND,Television,582,2,584,0.3,251215
Tamil Nadu,56,Thalli,7 KUMAR.M,MALE,46,GENERAL,IND,Ring,419,3,422,0.22,251215
Tamil Nadu,56,Thalli,8 RAVI MUNISWAMY,MALE,59,GENERAL,IND,Tractor Chalata Kisan,352,1,353,0.18,251215
Tamil Nadu,56,Thalli,9 SEKAR.M.V,MALE,50,GENERAL,AMMKMNKZ,Pressure Cooker,342,4,346,0.18,251215
Tamil Nadu,56,Thalli,10 DEVAPPA@DEVAGOWDA.Y,MALE,53,GENERAL,IND,Gas Cylinder,219,3,222,0.11,251215
Tamil Nadu,56,Thalli,11 USHA.M,FEMALE,36,GENERAL,NGPP,Pot,208,1,209,0.11,251215
Tamil Nadu,56,Thalli,12 RAVI.G,MALE,59,GENERAL,SP,Bicycle,162,0,162,0.08,251215
Tamil Nadu,56,Thalli,13 JANAKI.G,FEMALE,39,GENERAL,VTVTK,Pestle and Mortar,137,1,138,0.07,251215
TURN OUT,,,,,,TOTAL:,,,192678,1344,194022,77.23,
Tamil Nadu,57,Palacode,1 ANBALAGAN.K.P.,MALE,62,GENERAL,ADMK,Two Leaves,109105,965,110070,53.28,237391
Tamil Nadu,57,Palacode,2 MURUGAN.P.K.,MALE,53,GENERAL,DMK,Rising Sun,81035,935,81970,39.68,237391
Tamil Nadu,57,Palacode,3 KALAISELVI.G.,FEMALE,25,GENERAL,NTK,Ganna Kisan,7647,57,7704,3.73,237391
Tamil Nadu,57,Palacode,4 VIJAYASANKAR.P.,MALE,44,GENERAL,DMDK,Nagara,2394,15,2409,1.17,237391
Tamil Nadu,57,Palacode,5 NOTA,,,,NOTA,NOTA,1348,3,1351,0.65,237391
Tamil Nadu,57,Palacode,6 RAJASEKAR.D.,MALE,46,GENERAL,MNM,Battery torch,1168,8,1176,0.57,237391
Tamil Nadu,57,Palacode,7 HARI.R.,MALE,44,SC,BSP,Elephant,580,5,585,0.28,237391
Tamil Nadu,57,Palacode,8 VADIVEL.M.,MALE,37,GENERAL,IND,Bead Necklace,464,1,465,0.23,237391
Tamil Nadu,57,Palacode,9 RAJKUMAR.T.,MALE,33,GENERAL,IND,Television,406,0,406,0.2,237391
Tamil Nadu,57,Palacode,10 MURUGAN.K.G.,MALE,43,GENERAL,IND,Dish Antenna,169,0,169,0.08,237391
Tamil Nadu,57,Palacode,11 MURUGAN.K.,MALE,48,GENERAL,IND,Cauliflower,115,5,120,0.06,237391
Tamil Nadu,57,Palacode,12 SHARAVANAN.M.P.,MALE,50,GENERAL,IND,Camera,90,0,90,0.04,237391
Tamil Nadu,57,Palacode,13 ANBARASU.D.,MALE,28,GENERAL,IND,Binoculars,79,1,80,0.04,237391
TURN OUT,,,,,,TOTAL:,,,204600,1995,206595,87.03,
Tamil Nadu,58,Pennagaram,1 MANI. G.K,MALE,69,GENERAL,PMK,Mango,105250,873,106123,50.46,246772
Tamil Nadu,58,Pennagaram,2 INBASEKARAN. P.N.P,MALE,37,GENERAL,DMK,Rising Sun,83765,1172,84937,40.39,246772
Tamil Nadu,58,Pennagaram,3 TAMILAZHAGAN. R,MALE,37,GENERAL,NTK,Ganna Kisan,8890,55,8945,4.25,246772
Tamil Nadu,58,Pennagaram,4 UTHAYAKUMAR. R,MALE,46,GENERAL,DMDK,Nagara,2910,11,2921,1.39,246772
Tamil Nadu,58,Pennagaram,5 PERIYANANJAPPAN. A,MALE,38,GENERAL,IND,Water Melon,1959,9,1968,0.94,246772
Tamil Nadu,58,Pennagaram,6 NOTA,,,,NOTA,NOTA,1754,5,1759,0.84,246772
Tamil Nadu,58,Pennagaram,7 SHAKILA. K,FEMALE,36,GENERAL,MNM,Battery Torch,1451,20,1471,0.7,246772
Tamil Nadu,58,Pennagaram,8 THIRUMURUGAN. P,MALE,43,GENERAL,IND,Cot,450,1,451,0.21,246772
Tamil Nadu,58,Pennagaram,9 MUNUSAMY. S,MALE,51,SC,IND,Air Conditioner,263,2,265,0.13,246772
Tamil Nadu,58,Pennagaram,10 MOORTHI. S,MALE,30,SC,BSP,Elephant,238,7,245,0.12,246772
Tamil Nadu,58,Pennagaram,11 DHARUMAN. K,MALE,31,GENERAL,IND,CCTV Camera,242,1,243,0.12,246772
Tamil Nadu,58,Pennagaram,12 MANI. K.G.,MALE,40,SC,IND,Grapes,211,1,212,0.1,246772
Tamil Nadu,58,Pennagaram,13 ANNADURAI. C,MALE,33,GENERAL,DMSK,Football,208,3,211,0.1,246772
Tamil Nadu,58,Pennagaram,14 ANNADURAI. V,MALE,38,GENERAL,IND,Television,207,0,207,0.1,246772
Tamil Nadu,58,Pennagaram,15 MANI. P,MALE,51,GENERAL,IND,Sewing Machine,202,3,205,0.1,246772
Tamil Nadu,58,Pennagaram,16 SIVALINGAM. N,MALE,41,GENERAL,IND,Table,139,3,142,0.07,246772
TURN OUT,,,,,,TOTAL:,,,208139,2166,210305,85.22,
Tamil Nadu,59,Dharmapuri,1 VENKATESHWARAN.S.P.,MALE,54,GENERAL,PMK,Mango,104415,1215,105630,48.6,269773
Tamil Nadu,59,Dharmapuri,2 SUBRAMANI.P,MALE,62,GENERAL,DMK,Rising Sun,76846,1924,78770,36.24,269773
Tamil Nadu,59,Dharmapuri,3 RAJENDRAN.D.K.,MALE,63,GENERAL,AMMKMNKZ,Pressure Cooker,11166,60,11226,5.17,269773
Tamil Nadu,59,Dharmapuri,4 SENTHIL KUMAR (A) SENTHIL.A.,MALE,43,GENERAL,NTK,Ganna Kisan,8609,91,8700,4,269773
Tamil Nadu,59,Dharmapuri,5 JAYAVENKATESAN.S.K.,MALE,38,GENERAL,MNM,Battery Torch,5034,49,5083,2.34,269773
Tamil Nadu,59,Dharmapuri,6 NATARAJAN.M.,MALE,46,GENERAL,APTADMK,Jackfruit,1890,7,1897,0.87,269773
Tamil Nadu,59,Dharmapuri,7 NOTA,,,,NOTA,NOTA,1713,13,1726,0.79,269773
Tamil Nadu,59,Dharmapuri,8 NATARAJAN.V.,MALE,48,GENERAL,IND,Water Melon,716,2,718,0.33,269773
Tamil Nadu,59,Dharmapuri,9 TAMILARASAN.S.,MALE,63,GENERAL,IND,Pot,654,0,654,0.3,269773
Tamil Nadu,59,Dharmapuri,10 PERUMAL.P,MALE,65,SC,BSP,Elephant,462,2,464,0.21,269773
Tamil Nadu,59,Dharmapuri,11 SUBRAMANI.K.,MALE,49,GENERAL,IND,DIAMOND,364,0,364,0.17,269773
Tamil Nadu,59,Dharmapuri,12 MANIGANDAN.E.V.,MALE,41,GENERAL,IND,Well,355,2,357,0.16,269773
Tamil Nadu,59,Dharmapuri,13 SUBRAMANI.T.,MALE,62,GENERAL,IND,COCONUT FARM,304,0,304,0.14,269773
Tamil Nadu,59,Dharmapuri,14 SHANMUGAM.P.,MALE,43,GENERAL,IND,Cauliflower,236,1,237,0.11,269773
Tamil Nadu,59,Dharmapuri,15 SAKTHIVEL.P.,MALE,46,GENERAL,DMSK,Football,210,3,213,0.1,269773
Tamil Nadu,59,Dharmapuri,16 RAMASAMY.T.,MALE,64,GENERAL,MIDP,CCTV Camera,208,0,208,0.1,269773
Tamil Nadu,59,Dharmapuri,17 MANI.L.,MALE,63,SC,DAMK,Gas Cylinder,194,0,194,0.09,269773
Tamil Nadu,59,Dharmapuri,18 PALANI.S.K.,MALE,65,GENERAL,IND,Auto- Rickshaw,160,0,160,0.07,269773
Tamil Nadu,59,Dharmapuri,19 SUNDARAMOORTHY.M.,MALE,41,GENERAL,IND,Bat,126,1,127,0.06,269773
Tamil Nadu,59,Dharmapuri,20 VENKATESWARAN.B.,MALE,35,GENERAL,IND,Grapes,114,3,117,0.05,269773
Tamil Nadu,59,Dharmapuri,21 SUBRAMANI.P.,MALE,60,GENERAL,IND,Green Chilli,110,0,110,0.05,269773
Tamil Nadu,59,Dharmapuri,22 RAJENDRAN.K.,MALE,42,GENERAL,IND,BOX,74,0,74,0.03,269773
TURN OUT,,,,,,TOTAL:,,,213960,3373,217333,80.56,
Tamil Nadu,60,Pappireddipatti,1 GOVINDASAMY.A,MALE,49,GENERAL,ADMK,Two Leaves,113397,1110,114507,51.81,265487
Tamil Nadu,60,Pappireddipatti,2 PRABHU RAJASEKAR.M,MALE,37,GENERAL,DMK,Rising Sun,75831,1733,77564,35.1,265487
Tamil Nadu,60,Pappireddipatti,3 PALANIAPPAN.P,MALE,59,GENERAL,AMMKMNKZ,Pressure Cooker,15597,266,15863,7.18,265487
Tamil Nadu,60,Pappireddipatti,4 RAMESH.R,MALE,38,ST,NTK,Ganna Kisan,7490,83,7573,3.43,265487
Tamil Nadu,60,Pappireddipatti,5 SRINIVASAN,MALE,33,GENERAL,MNM,Battery Torch,1720,9,1729,0.78,265487
Tamil Nadu,60,Pappireddipatti,6 NOTA,,,,NOTA,NOTA,1330,8,1338,0.61,265487
Tamil Nadu,60,Pappireddipatti,7 GOPI.K,MALE,45,SC,BSP,Elephant,623,2,625,0.28,265487
Tamil Nadu,60,Pappireddipatti,8 GOVINDHASAMY.R,MALE,50,GENERAL,IND,Peas,426,6,432,0.2,265487
Tamil Nadu,60,Pappireddipatti,9 MURUGAN.S,MALE,48,GENERAL,IND,Bead Necklace,299,1,300,0.14,265487
Tamil Nadu,60,Pappireddipatti,10 VEERAMANI.T,MALE,46,GENERAL,IND,Road Roller,257,0,257,0.12,265487
Tamil Nadu,60,Pappireddipatti,11 ANAND KUMAR.K,MALE,53,GENERAL,IND,Capsicum,186,1,187,0.08,265487
Tamil Nadu,60,Pappireddipatti,12 MURUGAN.R,MALE,44,SC,AMPK,Glass Tumbler,149,1,150,0.07,265487
Tamil Nadu,60,Pappireddipatti,13 ELANGO.S.Dr,MALE,61,GENERAL,IND,Cauliflower,130,0,130,0.06,265487
Tamil Nadu,60,Pappireddipatti,14 MANIVANNAN.K,MALE,60,GENERAL,IND,Chimney,121,2,123,0.06,265487
Tamil Nadu,60,Pappireddipatti,15 PALANIAPPAN.R,MALE,43,GENERAL,IND,Letter Box,120,2,122,0.06,265487
Tamil Nadu,60,Pappireddipatti,16 SELVAM.P,MALE,34,GENERAL,IND,Balloon,89,5,94,0.04,265487
TURN OUT,,,,,,TOTAL:,,,217765,3229,220994,83.24,
Tamil Nadu,61,Harur,1 SAMPATHKUMAR.V,MALE,46,SC,ADMK,Two Leaves,98130,931,99061,49.89,250120
Tamil Nadu,61,Harur,2 KUMAR.A,MALE,45,SC,CPI(M),"Hammer, Sickle and Star",67358,1341,68699,34.6,250120
Tamil Nadu,61,Harur,3 MURUGAN.R,MALE,55,SC,AMMKMNKZ,Pressure Cooker,14161,166,14327,7.22,250120
Tamil Nadu,61,Harur,4 KEERTHANA.K,FEMALE,30,SC,NTK,Ganna Kisan,10830,120,10950,5.51,250120
Tamil Nadu,61,Harur,5 NOTA,,,,NOTA,NOTA,2232,17,2249,1.13,250120
Tamil Nadu,61,Harur,6 SIVAKUMAR.A,MALE,46,SC,BSP,Elephant,920,0,920,0.46,250120
Tamil Nadu,61,Harur,7 MURUGAN.R,MALE,35,SC,IND,Frying Pan,520,1,521,0.26,250120
Tamil Nadu,61,Harur,8 PARTHIPAN.P,MALE,52,SC,IND,COMPUTER,409,4,413,0.21,250120
Tamil Nadu,61,Harur,9 KARUTHOVIYAM.P,MALE,32,SC,MIDP,CCTV Camera,377,5,382,0.19,250120
Tamil Nadu,61,Harur,10 SATHEESHKUMAR.S,MALE,27,SC,IJK,Brush,275,7,282,0.14,250120
Tamil Nadu,61,Harur,11 KUMAR.P,MALE,36,SC,IND,Dish Antenna,263,2,265,0.13,250120
Tamil Nadu,61,Harur,12 PALANI.C,MALE,49,SC,IND,Wool and Needle,172,1,173,0.09,250120
Tamil Nadu,61,Harur,13 CHINNASAMY.K,MALE,55,SC,DAMK,BOX,168,1,169,0.09,250120
Tamil Nadu,61,Harur,14 SARATHKUMAR.M,MALE,31,SC,IND,Scissors,153,1,154,0.08,250120
TURN OUT,,,,,,TOTAL:,,,195968,2597,198565,79.39,
Tamil Nadu,62,Chengam,1 GIRI.M.P,MALE,46,SC,DMK,Rising Sun,106185,1896,108081,48.26,275419
Tamil Nadu,62,Chengam,2 NAINAKANNU.M.S,MALE,53,SC,ADMK,Two Leaves,95280,1231,96511,43.09,275419
Tamil Nadu,62,Chengam,3 VENNILA.S,FEMALE,34,SC,NTK,Ganna Kisan,11980,100,12080,5.39,275419
Tamil Nadu,62,Chengam,4 ANBU.S,MALE,37,SC,DMDK,Nagara,2741,28,2769,1.24,275419
Tamil Nadu,62,Chengam,5 NOTA,,,,NOTA,NOTA,1079,6,1085,0.48,275419
Tamil Nadu,62,Chengam,6 SUGANRAJ.S,MALE,33,SC,IJK,Auto- Rickshaw,823,5,828,0.37,275419
Tamil Nadu,62,Chengam,7 SHANMUGAM.G,MALE,65,SC,BSP,Elephant,790,11,801,0.36,275419
Tamil Nadu,62,Chengam,8 VIJAYACHANDRAN.G,MALE,26,SC,IND,Bat,417,0,417,0.19,275419
Tamil Nadu,62,Chengam,9 SELVARAJI.V,MALE,47,SC,IND,Tractor Chalata Kisan,379,2,381,0.17,275419
Tamil Nadu,62,Chengam,10 DHINAKARAN.H,MALE,36,SC,IND,Binoculars,200,0,200,0.09,275419
Tamil Nadu,62,Chengam,11 BASKAR.S,MALE,43,SC,NGPP,Pot,171,3,174,0.08,275419
Tamil Nadu,62,Chengam,12 SIVAPRAKASH.K,MALE,42,SC,IND,Pineapple,139,34,173,0.08,275419
Tamil Nadu,62,Chengam,13 SHARMA.S,MALE,34,SC,IND,Air Conditioner,85,42,127,0.06,275419
Tamil Nadu,62,Chengam,14 ARUNKUMAR.M,MALE,36,SC,IND,Brick,111,1,112,0.05,275419
Tamil Nadu,62,Chengam,15 ANBAZHAGAN.P.G,MALE,50,SC,IND,Noodles Bowl,110,2,112,0.05,275419
Tamil Nadu,62,Chengam,16 SIVAKUMAR.J,MALE,40,SC,IND,Laptop,99,0,99,0.04,275419
TURN OUT,,,,,,TOTAL:,,,220589,3361,223950,81.31,
Tamil Nadu,63,Tiruvannamalai,1 E V VELU,MALE,71,GENERAL,DMK,Rising Sun,134987,2889,137876,66.02,286589
Tamil Nadu,63,Tiruvannamalai,2 S THANIGAIVEL,MALE,46,GENERAL,BJP,Lotus,42836,367,43203,20.69,286589
Tamil Nadu,63,Tiruvannamalai,3 J KAMALAKKANNAN,MALE,39,GENERAL,NTK,Ganna Kisan,13894,101,13995,6.7,286589
Tamil Nadu,63,Tiruvannamalai,4 ARUL R,MALE,46,GENERAL,MNM,Battery torch,6169,77,6246,2.99,286589
Tamil Nadu,63,Tiruvannamalai,5 NOTA,,,,NOTA,NOTA,2170,24,2194,1.05,286589
Tamil Nadu,63,Tiruvannamalai,6 A G PANCHATCHARAM,MALE,68,GENERAL,AMMKMNKZ,Pressure Cooker,2088,20,2108,1.01,286589
Tamil Nadu,63,Tiruvannamalai,7 J JAMEEL BASHA,MALE,41,GENERAL,IND,DIAMOND,774,6,780,0.37,286589
Tamil Nadu,63,Tiruvannamalai,8 J AGNI SELVARASU,MALE,38,GENERAL,NADLMMKLK,Fountain,545,3,548,0.26,286589
Tamil Nadu,63,Tiruvannamalai,9 KOTHANDAPANI.B,MALE,44,SC,BSP,Elephant,460,6,466,0.22,286589
Tamil Nadu,63,Tiruvannamalai,10 K VINAYAGAM,MALE,34,SC,IND,Scissors,430,0,430,0.21,286589
Tamil Nadu,63,Tiruvannamalai,11 R G VASUDEVAN,MALE,33,GENERAL,IND,Capsicum,291,0,291,0.14,286589
Tamil Nadu,63,Tiruvannamalai,12 N PALANI,MALE,53,GENERAL,IND,Auto- Rickshaw,145,19,164,0.08,286589
Tamil Nadu,63,Tiruvannamalai,13 D MANIMARAN,MALE,34,SC,IND,Ring,152,5,157,0.08,286589
Tamil Nadu,63,Tiruvannamalai,14 A NAKKEERAN,MALE,46,GENERAL,IND,Gas Cylinder,142,4,146,0.07,286589
Tamil Nadu,63,Tiruvannamalai,15 S K SELVAM,MALE,51,GENERAL,VTVTK,Pestle and Mortar,130,1,131,0.06,286589
Tamil Nadu,63,Tiruvannamalai,16 R CHANDRAKANTH PILLAI,MALE,37,GENERAL,NGPP,Pot,98,3,101,0.05,286589
TURN OUT,,,,,,TOTAL:,,,205311,3525,208836,72.87,
Tamil Nadu,64,Kilpennathur,1 K.Pitchandi,MALE,67,GENERAL,DMK,Rising Sun,102713,1962,104675,51.34,253562
Tamil Nadu,64,Kilpennathur,2 K.Selvakumar,MALE,44,GENERAL,PMK,Mango,76854,1034,77888,38.2,253562
Tamil Nadu,64,Kilpennathur,3 Dr.R.Rameshbabu,MALE,44,GENERAL,NTK,Ganna Kisan,11464,77,11541,5.66,253562
Tamil Nadu,64,Kilpennathur,4 P.Karthikeyan,MALE,42,GENERAL,AMMKMNKZ,Pressure Cooker,2172,19,2191,1.07,253562
Tamil Nadu,64,Kilpennathur,5 V.Suganantham,MALE,43,GENERAL,MNM,Battery torch,1431,6,1437,0.7,253562
Tamil Nadu,64,Kilpennathur,6 NOTA,,,,NOTA,NOTA,954,7,961,0.47,253562
Tamil Nadu,64,Kilpennathur,7 M.Murugan,MALE,46,GENERAL,IND,Water Melon,835,9,844,0.41,253562
Tamil Nadu,64,Kilpennathur,8 R.Subash Chandra Bose,MALE,39,SC,BSP,Elephant,593,5,598,0.29,253562
Tamil Nadu,64,Kilpennathur,9 S.Sasikumar,MALE,46,GENERAL,IND,Capsicum,592,5,597,0.29,253562
Tamil Nadu,64,Kilpennathur,10 A.R.Elumalai,MALE,55,GENERAL,VTVTK,Pestle and Mortar,497,7,504,0.25,253562
Tamil Nadu,64,Kilpennathur,11 M.Sampathraj,MALE,40,GENERAL,IND,Cauliflower,415,2,417,0.2,253562
Tamil Nadu,64,Kilpennathur,12 Sakthivel,MALE,37,SC,IND,DIAMOND,407,1,408,0.2,253562
Tamil Nadu,64,Kilpennathur,13 N.Thangaraj,MALE,52,GENERAL,MKLMNTRAPR,Bat,313,4,317,0.16,253562
Tamil Nadu,64,Kilpennathur,14 M.Dhinakaran,MALE,28,GENERAL,IND,COMPUTER,251,20,271,0.13,253562
Tamil Nadu,64,Kilpennathur,15 Farmer Jayaraman,MALE,46,GENERAL,AMAK,Gas Cylinder,236,3,239,0.12,253562
Tamil Nadu,64,Kilpennathur,16 P.Ganeshraja,MALE,32,GENERAL,IND,Pen Nib with Seven Rays,194,3,197,0.1,253562
Tamil Nadu,64,Kilpennathur,17 M.Athiyaman,MALE,27,GENERAL,IND,Grapes,185,0,185,0.09,253562
Tamil Nadu,64,Kilpennathur,18 C.Jothi,FEMALE,46,GENERAL,IND,Dish Antenna,151,1,152,0.07,253562
Tamil Nadu,64,Kilpennathur,19 A.Venkatesan,MALE,44,GENERAL,RPPRINAT,Helicopter,147,0,147,0.07,253562
Tamil Nadu,64,Kilpennathur,20 G.krishnamurthy,MALE,49,SC,IND,T.V. Remote,86,39,125,0.06,253562
Tamil Nadu,64,Kilpennathur,21 M.Mohanraja,MALE,40,SC,IND,Saw,117,0,117,0.06,253562
Tamil Nadu,64,Kilpennathur,22 R.Lourdammal,FEMALE,60,GENERAL,IND,Electric Pole,75,0,75,0.04,253562
TURN OUT,,,,,,TOTAL:,,,200682,3204,203886,80.41,
Tamil Nadu,65,Kalasapakkam,1 Saravanan.P.S.T,MALE,52,GENERAL,DMK,Rising Sun,92712,1422,94134,47.92,243655
Tamil Nadu,65,Kalasapakkam,2 Panneerselvam.V,MALE,48,GENERAL,ADMK,Two Leaves,84070,842,84912,43.23,243655
Tamil Nadu,65,Kalasapakkam,3 Balaji.E,MALE,35,GENERAL,NTK,Ganna Kisan,8748,74,8822,4.49,243655
Tamil Nadu,65,Kalasapakkam,4 Nehru.M,MALE,57,GENERAL,DMDK,Nagara,2738,18,2756,1.4,243655
Tamil Nadu,65,Kalasapakkam,5 NOTA,,,,NOTA,NOTA,1586,9,1595,0.81,243655
Tamil Nadu,65,Kalasapakkam,6 Tirunavukarasu.M,MALE,53,GENERAL,IND,Electric Pole,755,10,765,0.39,243655
Tamil Nadu,65,Kalasapakkam,7 Panneerselvam.S,MALE,37,GENERAL,IND,Peas,712,3,715,0.36,243655
Tamil Nadu,65,Kalasapakkam,8 Rajkumar.E,MALE,44,SC,BSP,Elephant,623,9,632,0.32,243655
Tamil Nadu,65,Kalasapakkam,9 Rajamani.K,MALE,57,SC,IND,Helicopter,448,1,449,0.23,243655
Tamil Nadu,65,Kalasapakkam,10 Amutha.G,FEMALE,32,ST,IND,COCONUT FARM,362,20,382,0.19,243655
Tamil Nadu,65,Kalasapakkam,11 Jagannathan.R,MALE,43,GENERAL,IND,Pot,320,1,321,0.16,243655
Tamil Nadu,65,Kalasapakkam,12 Saravanan.K,MALE,46,GENERAL,IND,Pen Nib with Seven Rays,242,6,248,0.13,243655
Tamil Nadu,65,Kalasapakkam,13 Rajendran.M.S,MALE,60,GENERAL,IJK,Auto- Rickshaw,239,5,244,0.12,243655
Tamil Nadu,65,Kalasapakkam,14 Panneerselvam.V,MALE,50,GENERAL,IND,Tractor Chalata Kisan,238,1,239,0.12,243655
Tamil Nadu,65,Kalasapakkam,15 Kalyanasundaram.A,MALE,47,GENERAL,VTVTK,Pestle and Mortar,126,2,128,0.07,243655
Tamil Nadu,65,Kalasapakkam,16 Sampath.R.V,MALE,56,GENERAL,ADK,Hat,91,1,92,0.05,243655
TURN OUT,,,,,,TOTAL:,,,194010,2424,196434,80.62,
Tamil Nadu,66,Polur,1 Agri KRISHNAMURTHY. S S,MALE,61,GENERAL,ADMK,Two Leaves,96878,854,97732,48.38,245195
Tamil Nadu,66,Polur,2 SEKARAN. K.V,MALE,63,GENERAL,DMK,Rising Sun,86544,1463,88007,43.57,245195
